""	"Mean BirA.x"	"Mean FLNc.x"	"cluster"	"id"	"ÿþBirA_1"	"BirA_2"	"BirA_3"	"FLNc_1"	"FLNc_2"	"FLNc_3"	"Mean BirA.y"	"Mean FLNc.y"	"Number of proteins"	"Peptides"	"Unique peptides"	"Sequence coverage [%]"	"Unique sequence coverage [%]"	"Mol. weight [kDa]"	"Q-value"	"Score"	"Intensity"	"Mean"	"BirA_11"	"BirA_12"	"BirA_13"	"BirA_21"	"BirA_22"	"BirA_23"	"BirA_31"	"BirA_32"	"BirA_33"	"FLNc_11"	"FLNc_12"	"FLNc_13"	"FLNc_21"	"FLNc_22"	"FLNc_23"	"FLNc_31"	"FLNc_32"	"FLNc_33"	"Protein IDs"	"Majority protein IDs"	"Protein names"	"Gene names"
"179"	-0.1646537	0.1280106	3	"390"	-0.1668474	-0.2697454	-0.05736833	0.1209838	0.02354653	0.2395016	-0.1646537	0.1280106	2	4	4	26.2	26.2	18.579	0	47.755	135370000	-0.031995049	-0.11104586	-0.166190162	-0.22330609	-0.240430355	-0.291842669	-0.276963234	NA	-0.011824675	-0.102911986	0.076108627	0.147635922	0.139206991	0.009865462	0.035787523	0.024986595	NA	0.025715379	0.45328775	"Q9CQM8;O09167"	"Q9CQM8;O09167"	"60S ribosomal protein L21"	"Rpl21"
"180"	-0.1261282	-0.09337343	3	"748"	-0.1450387	-0.189057	-0.04428881	-0.07687456	-0.04640046	-0.1568453	-0.1261282	-0.09337343	7	10	10	26.3	26.3	51.991	0	63.949	49315000	-0.109750806	-0.120262049	-0.14050743	-0.174346715	-0.170516133	-0.206887439	-0.189767465	-0.080550566	-0.103352554	0.051036675	-0.030154275	-0.088702977	-0.111766428	-0.01351133	-0.063108072	-0.062581986	-0.185532659	-0.127325207	-0.157677889	"Q62376;A0A0U1RNZ8;Q62376-2;A0A0U1RQ69;A0A0U1RQ70;A0A0U1RPQ1;A0A0U1RPS7"	"Q62376;A0A0U1RNZ8;Q62376-2;A0A0U1RQ69;A0A0U1RQ70"	"U1 small nuclear ribonucleoprotein 70 kDa"	"Snrnp70"
"181"	-0.007971297	-0.005982687	3	"504"	-0.08067636	-0.04289363	0.09965611	-0.1142935	-0.0655183	0.1618638	-0.007971297	-0.005982687	3	10	10	26.3	26.3	34.4	0	20.574	91529000	-0.006976994	-0.066583566	-0.052061688	-0.123383842	-0.062401887	-0.045039099	-0.02123991	0.09739615	0.047391724	0.154180437	-0.085896827	-0.107549131	-0.149434641	-0.052501548	-0.070554994	-0.073498383	0.207284227	0.108632647	0.169674441	"Q58EU6;P47962;D3YYV8"	"Q58EU6;P47962;D3YYV8"	"60S ribosomal protein L5"	"Rpl5"
"182"	-0.03984291	-0.109972	3	"107"	-0.03521114	-0.08455222	0.000234629	-0.04707823	-0.1026495	-0.1801883	-0.03984291	-0.109972	2	22	22	26.6	26.6	88.324	0	150.36	277590000	-0.074907461	-0.007888515	-0.023319958	-0.074424945	-0.096286148	-0.080749266	-0.076621257	0.014856442	-0.009195137	-0.004957419	-0.029951656	-0.042614866	-0.068668164	-0.078239232	-0.106020831	-0.12368831	-0.172385231	-0.190851212	-0.177328587	"A2AR02;A2AR01"	"A2AR02"	"Peptidyl-prolyl cis-trans isomerase G"	"Ppig"
"183"	-0.1300252	0.02872939	3	"358"	-0.223245	-0.1965247	0.02969401	0.04645368	0.02632028	0.01341421	-0.1300252	0.02872939	2	19	19	26.7	26.7	86.805	0	205.83	186600000	-0.050647907	-0.256200284	-0.166266575	-0.247267976	-0.255386293	-0.165020108	-0.169167608	-0.008021208	0.022469608	0.074633621	0.054063875	0.02481642	0.06048074	0.036070585	0.023425385	0.019464862	-0.017317276	0.016364703	0.04119521	"G3XA10;Q8VEK3"	"G3XA10;Q8VEK3"	"Heterogeneous nuclear ribonucleoprotein U"	"Gm28062;Hnrnpu"
"184"	-0.0473031	-0.2183698	3	"975"	-0.2100425	-0.1030972	0.1712303	-0.3583351	-0.2222092	-0.07456496	-0.0473031	-0.2183698	2	7	7	27.5	27.5	47.227	0	19.834	47960000	-0.132836427	-0.202912599	-0.203058138	-0.224156633	-0.149292514	-0.07784567	-0.082153276	0.195539892	0.130912438	0.187238634	-0.320789993	-0.346450776	-0.407764673	-0.261572123	-0.165956169	-0.239099175	-0.074806556	-0.092857465	-0.056030881	"Q9D0F4;Q5SZT7"	"Q9D0F4"	"NF-kappa-B-activating protein"	"Nkap"
"185"	-0.1251236	-0.1553759	3	"692"	-0.1912737	-0.1736293	-0.01046785	-0.2040289	-0.1799202	-0.08217848	-0.1251236	-0.1553759	2	5	5	27.5	27.5	18.151	0	7.1848	34217000	-0.140249737	-0.18489401	-0.156542987	-0.232384115	-0.271167547	-0.108702339	-0.141017914	-0.010203242	-0.057030115	0.035829812	-0.187012836	-0.136466905	-0.288606912	-0.155669987	-0.130558893	-0.253531843	-0.164518714	-0.102460884	0.02044416	"Q4V9W2;Q4V9W2-2"	"Q4V9W2"	"Protein SREK1IP1"	"Srek1ip1"
"186"	-0.1220936	-0.03536289	3	"704"	-0.06449616	-0.1240539	-0.1777309	0.01237585	0.01516095	-0.1336255	-0.1220936	-0.03536289	3	24	24	28.2	28.2	117.45	0	74.537	151700000	-0.078728269	-0.073683299	-0.062086109	-0.057719063	-0.181919336	-0.084009551	-0.106232688	-0.22316812	-0.178945258	-0.131079435	-0.022964176	0.025152257	0.034939479	0.020328717	0.023177939	0.001976188	-0.137582377	-0.150224462	-0.113069549	"Q569Z5;F8WHR6;Q569Z5-2"	"Q569Z5;F8WHR6;Q569Z5-2"	"Probable ATP-dependent RNA helicase DDX46"	"Ddx46"
"187"	0.09317323	-0.1577758	3	"371"	0.1401521	0.1589089	-0.01954126	-0.3121475	-0.1660816	0.004901873	0.09317323	-0.1577758	6	56	5	28.5	2.5	268.82	0	323.31	775800000	-0.032301269	0.162863001	0.153174371	0.104418837	0.17286551	0.144293919	0.159567192	-0.051782705	-0.003637205	-0.003203865	-0.283640385	-0.315802485	-0.336999744	-0.124536827	-0.179637954	-0.194070116	0.001647206	-0.002762204	0.015820617	"H9KV00;Q9QX47-3;Q9QX47;H9KV15;H9KV02;F7CU80"	"H9KV00;Q9QX47-3;Q9QX47;H9KV15"	"Protein SON"	"Son"
"188"	-0.3823896	-0.07579908	3	"612"	-0.2825196	-0.7011	-0.1635493	0.2742841	0.2792845	-0.7809659	-0.3823896	-0.07579908	1	17	17	28.9	28.9	81.8	0	27.784	29082000	-0.192996323	-0.21927236	-0.317728549	-0.310557961	-0.693403423	-0.696285665	-0.713610888	NA	NA	-0.163549274	0.297724605	0.250843674	NA	0.313721329	0.320435852	0.203696325	NA	NA	-0.780965865	"Q02257"	"Q02257"	"Junction plakoglobin"	"Jup"
"189"	0.01684612	-0.09673051	3	"870"	0.07330991	0.03230773	-0.05507927	-0.04782224	0.06149723	-0.3038665	0.01684612	-0.09673051	2	4	4	29.7	29.7	18.885	0	24.29	56897000	-0.020812763	0.078094162	0.098158985	0.0436766	0.002684294	0.051191133	0.043047745	-0.055981494	NA	-0.054177038	-0.034267396	-0.061377086	NA	0.092642367	0.070376769	0.021472553	-0.304028273	NA	-0.303704768	"Q8K194;Q8K194-2"	"Q8K194;Q8K194-2"	"U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein"	"Snrnp27"
"190"	-0.1070213	0.07375731	3	"1002"	-0.1024552	-0.1410072	-0.07760156	0.1642678	0.06439754	-0.007393458	-0.1070213	0.07375731	1	19	19	30	30	95.531	0	203.31	152070000	-0.009241859	-0.087103359	-0.096589848	-0.123672448	-0.155777648	-0.116202332	-0.151041538	NA	-0.077601559	NA	0.218194395	0.139985576	0.134623557	0.075188518	0.07779891	0.040205214	NA	-0.007393458	NA	"Q9DBE9"	"Q9DBE9"	"pre-rRNA processing protein FTSJ3"	"Ftsj3"
"191"	-0.09662545	-0.03044945	3	"559"	-0.1138648	-0.1675111	-0.00850052	-0.03805152	-0.05834032	0.005043483	-0.09662545	-0.03044945	3	4	4	30	30	15.069	0	16.043	24047000	-0.063537453	-0.13339372	-0.100573495	-0.107627094	-0.257699162	-0.133198902	-0.111635156	-0.008047761	0.029748904	-0.047202703	-0.148818523	-0.00719284	0.041856796	-0.130365938	-0.038659871	-0.005995144	0.045635883	0.015401687	-0.045907121	"P62849-2;P62849-3;P62849"	"P62849-2;P62849-3;P62849"	"40S ribosomal protein S24"	"Rps24"
"192"	-0.1390164	0.005145662	3	"308"	-0.1331024	-0.2029185	-0.08102837	0.001833303	-0.005939393	0.01954308	-0.1390164	0.005145662	8	38	32	30.4	26.6	216.37	0	230.91	233680000	-0.066935394	-0.157559291	-0.130410433	-0.111337617	-0.194329277	-0.185293049	-0.229133263	-0.075550131	-0.116236396	-0.051298589	0.015796853	0.015049868	-0.025346814	-0.003805084	0.014923979	-0.028937075	0.009493376	0.003891142	0.045244712	"E9QAS4;E9QAS5;Q6PDQ2;F6WR45;E9PYU4;E9PYL1;A2A8L1;F6V4V3"	"E9QAS4;E9QAS5;Q6PDQ2"	"Chromodomain-helicase-DNA-binding protein 4"	"Chd4"
"193"	0.05186037	-0.207322	3	"294"	0.08537387	0.07986155	-0.009654306	-0.2800394	-0.1798032	-0.1621233	0.05186037	-0.207322	8	14	14	30.7	30.7	53.102	0	84.088	229290000	-0.077730795	0.058881346	0.120672621	0.07656765	0.086857922	0.12852852	0.024198221	-0.041225959	-0.042732816	0.054995857	-0.296401888	-0.260596037	-0.283120215	-0.173419386	-0.191087574	-0.174902573	-0.166993216	-0.199578524	-0.119798265	"Q3UIX4;F6RDI8;E9Q6E5;A0A0G2JEG1;D3Z4B0;F6TN80;D6RE22;F6X2U6"	"Q3UIX4;F6RDI8;E9Q6E5"	""	"Srsf11"
"194"	-0.04130925	-0.06011749	3	"882"	-0.03265024	-0.06018988	-0.03108764	-0.1259317	-0.0424131	-0.0120077	-0.04130925	-0.06011749	1	6	6	30.9	30.9	10.197	0	16.834	67158000	-0.059046432	0.025592593	-0.022926023	-0.100617282	-0.054058962	-0.049158279	-0.07735239	-0.031087637	NA	NA	-0.081347309	-0.132035419	-0.164412335	-0.056256708	-0.000390691	-0.070591904	-0.012007698	NA	NA	"Q8R1F0"	"Q8R1F0"	"Leydig cell tumor 10 kDa protein homolog"	"D8Ertd738e"
"195"	-0.06968272	-0.07186326	3	"703"	-0.1130066	-0.07160806	-0.02443348	-0.06139567	-0.08193458	-0.07225952	-0.06968272	-0.07186326	2	12	12	31.3	31.3	47.153	0	29.704	74907000	-0.070772989	-0.104947813	-0.111702546	-0.12236952	-0.145584658	-0.047086533	-0.022152983	-0.027297409	-0.018330853	-0.027672183	-0.046221942	-0.069742098	-0.068222962	-0.07404805	-0.063258305	-0.108497374	-0.070591293	-0.075028457	-0.071158826	"Q564E8;Q9D8E6"	"Q564E8;Q9D8E6"	"60S ribosomal protein L4"	"Rpl4"
"196"	-0.1277626	0.01932832	3	"834"	-0.1437463	-0.2304859	-0.009055707	0.0511066	-0.04637029	0.05324866	-0.1277626	0.01932832	2	6	6	31.8	31.8	17.779	0	54.897	588290000	-0.054217156	-0.15187864	-0.127179682	-0.152180657	-0.256082773	-0.22420755	-0.211167261	-0.00907094	-0.052885015	0.034788836	0.048584789	0.06429629	0.040438715	-0.069520094	-0.011316638	-0.05827415	0.045987628	0.043794379	0.069963954	"Q8BP67;F6RSK3"	"Q8BP67"	"60S ribosomal protein L24"	"Rpl24"
"197"	-0.108224	-0.04397668	3	"586"	-0.122056	-0.1585593	-0.0440566	-0.09565163	-0.05256458	0.01628616	-0.108224	-0.04397668	3	14	14	32.1	32.1	41.234	0	76.455	163940000	-0.07610033	-0.134221122	-0.108897611	-0.123049349	-0.154282004	-0.160641372	-0.160754547	-0.039928988	-0.119386464	0.027145656	-0.084182911	-0.110858932	-0.091913037	-0.036389321	-0.020692673	-0.100611739	0.023705047	-0.013228253	0.038381673	"Q3V1X4;P70279;A2ALA0"	"Q3V1X4;P70279;A2ALA0"	"Surfeit locus protein 6"	"Surf6"
"198"	-0.07380822	-0.05149907	3	"398"	-0.1207542	-0.1417966	0.04112615	-0.066078	-0.05883247	-0.02958673	-0.07380822	-0.05149907	1	26	26	32.6	32.6	135.08	0	165.49	127010000	-0.062653639	-0.061115175	-0.072131962	-0.229015529	-0.115731537	-0.209391162	-0.100267023	0.009875635	0.050920844	0.062581971	-0.071366422	-0.026083617	-0.100783952	-0.062168185	-0.052424584	-0.061904632	-0.047842264	-0.035419848	-0.005498071	"O54774"	"O54774"	"AP-3 complex subunit delta-1"	"Ap3d1"
"199"	-0.08218362	0.02939484	3	"954"	-0.09017536	-0.1398265	-0.01654905	0.04587918	-0.05639489	0.09870023	-0.08218362	0.02939484	1	7	7	32.7	32.7	23.564	0	45.183	185560000	-0.034828139	-0.033323355	-0.116946422	-0.120256312	-0.13811326	-0.144111514	-0.137254596	0.081563301	-0.114661396	NA	0.028687028	0.066725373	0.042225141	-0.009493375	-0.081851155	-0.077840127	0.17600438	0.021396071	NA	"Q9CR57"	"Q9CR57"	"60S ribosomal protein L14"	"Rpl14"
"200"	-0.01108084	-0.1087001	3	"341"	-0.02829493	-0.01678152	0.01183393	-0.2074496	-0.07508914	-0.04356156	-0.01108084	-0.1087001	2	20	20	33.1	33.1	74.656	0	245.98	168890000	-0.065393803	0.020485597	-0.028204784	-0.077165596	0.032296367	-0.066862114	-0.015778825	NA	0.041116238	-0.017448382	-0.168615341	-0.237593979	-0.21613948	-0.064120919	-0.084433265	-0.076713234	NA	0.017575894	-0.104699023	"F8VQC1;E9Q740"	"F8VQC1;E9Q740"	"Signal recognition particle subunit SRP72"	"Srp72"
"201"	-0.2267137	-0.01816332	3	"633"	-0.3053639	-0.3509567	-0.02382056	0.06308342	-0.04292088	-0.0746525	-0.2267137	-0.01816332	10	17	17	33.2	33.2	60.85	0	59.493	103940000	-0.122438522	-0.31953755	-0.255433232	-0.341120899	-0.336808085	-0.342915446	-0.373146594	-0.061755549	0.001084406	-0.010790538	0.064926215	0.062963799	0.061360233	-0.021520045	-0.058995083	-0.048247524	-0.097648934	-0.092497267	-0.033811305	"Z4YKB8;Q3TEA8-2;Q3TEA8;Z4YKA3;Q3TEA8-3;A2AM65;A2AM63;A2AM62;A2AM70;A2AM69"	"Z4YKB8;Q3TEA8-2;Q3TEA8;Z4YKA3;Q3TEA8-3;A2AM65"	"Heterochromatin protein 1-binding protein 3"	"Hp1bp3"
"202"	-0.06126801	-0.1502018	3	"848"	-0.08461507	-0.1208261	0.02163708	-0.1442736	-0.1220561	-0.1842756	-0.06126801	-0.1502018	2	14	14	33.3	33.3	69.12	0	116.55	162370000	-0.10573489	-0.056817219	-0.059433717	-0.137594283	-0.079412363	-0.120502695	-0.162563086	0.027594227	0.018076072	0.019240953	-0.106088869	-0.146003962	-0.180727854	-0.085361958	-0.101024926	-0.179781497	-0.172941059	-0.195656076	-0.184229702	"Q8BZX4-2;Q8BZX4"	"Q8BZX4-2;Q8BZX4"	"Splicing regulatory glutamine/lysine-rich protein 1"	"Srek1"
"203"	-0.1255278	0.06176836	3	"482"	-0.2245376	-0.208491	0.05644526	0.08878011	0.02900925	0.06751573	-0.1255278	0.06176836	6	6	6	33.5	33.5	21.644	0	102.25	199870000	-0.031879713	-0.210539162	-0.206167728	-0.256905913	-0.234361231	-0.188981622	-0.202130258	0.075035706	0.080410011	0.013890073	0.097621731	0.061980914	0.106737688	0.047381885	0.042545959	-0.002900089	0.056104094	0.096527688	0.049915414	"Q58EW0;P35980;G3UZJ6;G3UZK4;G3UYV6;G3UX28"	"Q58EW0;P35980;G3UZJ6;G3UZK4"	"60S ribosomal protein L18"	"Rpl18"
"204"	0.00347028	-0.07462054	3	"764"	-0.02395285	-0.03479793	0.06916162	-0.1985148	-0.08507128	0.05972442	0.00347028	-0.07462054	1	12	12	33.8	33.8	54.022	0	57.432	62788000	-0.035575129	0.009748235	-0.05758515	-0.024021646	-0.032611176	-0.030164901	-0.041617706	0.082785383	0.00026049	0.124439009	-0.234491944	-0.197473556	-0.163578779	-0.065056592	-0.054229911	-0.135927334	0.067814521	0.036469195	0.074889548	"Q6NSQ7"	"Q6NSQ7"	"Protein LTV1 homolog"	"Ltv1"
"205"	-0.04508654	-0.05333851	3	"562"	-0.02739804	-0.1196802	0.01181864	-0.1231547	-0.06490368	0.02804287	-0.04508654	-0.05333851	2	4	4	33.9	33.9	6.6478	0	6.3055	1825300000	-0.049212522	0.028530562	-0.028728802	-0.08199589	-0.091670483	-0.099016011	-0.168354139	0.003201962	0.013553437	0.01870051	-0.05049574	-0.156882167	-0.162086219	-0.043440886	-0.06013098	-0.09113916	0.027023273	0.008003666	0.049101662	"P62862;Q642K5"	"P62862;Q642K5"	"40S ribosomal protein S30"	"Fau"
"206"	-0.1382216	-0.01232277	3	"505"	-0.2001384	-0.2875258	0.07299952	0.02660227	-0.06548221	0.00191163	-0.1382216	-0.01232277	1	7	7	34.1	34.1	24.305	0	69.373	97480000	-0.075272164	-0.291477114	-0.097714186	-0.211223766	-0.299313575	-0.269007921	-0.294256002	-0.019097144	0.149003446	0.089092255	0.083877809	-0.005223416	0.001152414	-0.053616174	-0.065280877	-0.077549592	-0.035184301	-0.001065322	0.041984513	"P47963"	"P47963"	"60S ribosomal protein L13"	"Rpl13"
"207"	-0.1146809	0.04219578	3	"373"	-0.1677038	-0.1699132	-0.00642568	0.06918015	0.008751117	0.04865607	-0.1146809	0.04219578	4	7	7	34.8	34.8	23.072	0	31.082	53745000	-0.036242556	-0.21601069	-0.12957269	-0.157528073	-0.14463228	-0.218689904	-0.14641735	-0.024683094	-0.008105279	0.013511333	0.078886017	0.041073143	0.087581299	0.062823243	-0.047547434	0.010977539	0.065019205	0.00307259	0.077876419	"I7HLV2;Q6ZWV3;P86048;B7FAU6"	"I7HLV2;Q6ZWV3;P86048"	"60S ribosomal protein L10;60S ribosomal protein L10-like"	"Rpl10;Rpl10l"
"208"	-0.03533889	-0.2963609	3	"782"	-0.0630189	-0.08760259	0.04460483	-0.1135781	-0.09215967	-0.6833448	-0.03533889	-0.2963609	5	6	6	35	35	14.552	0	70.839	1943700000	-0.146659848	-0.032049734	-0.109232567	-0.047774408	-0.095051944	-0.083609223	-0.084146589	0.021023825	0.068185844	NA	-0.073864914	-0.113542266	-0.153326973	-0.07077647	-0.075948216	-0.129754305	-0.643610775	-0.723078847	NA	"Q6ZWV7;G3UWD7;F6XS56;F6YXU0;Q3U1U4"	"Q6ZWV7;G3UWD7"	"60S ribosomal protein L35"	"Rpl35;Gm10269"
"209"	-0.6871504	0.2776144	3	"963"	-0.418242	-0.3793106	-1.263898	NA	0.2382526	0.3169762	-0.6871504	0.2776144	4	9	9	35.1	35.1	40.709	0	22.204	12601000	-0.329110699	NA	-0.468789428	-0.367694587	NA	-0.412479848	-0.346141338	NA	-1.263898492	NA	NA	NA	NA	NA	0.23825255	NA	NA	0.316976249	NA	"Q9CZ44;Q9CZ44-3;A2AT02;Q9CZ44-2"	"Q9CZ44;Q9CZ44-3;A2AT02;Q9CZ44-2"	"NSFL1 cofactor p47"	"Nsfl1c"
"210"	-0.1771993	0.07394776	3	"554"	-0.2963991	-0.2831262	0.04792734	0.1558439	0.001183144	0.06481624	-0.1771993	0.07394776	2	12	12	35.3	35.3	28.68	0	78.496	410070000	-0.051625777	-0.31780076	-0.24966906	-0.321727514	-0.324634165	-0.238402888	-0.286341488	0.035989769	0.010639093	0.09715315	0.140453413	0.171959147	0.155119181	0.00377301	0.049382046	-0.049605623	0.06314563	0.058501933	0.07280115	"Q5BLK1;P62754"	"Q5BLK1;P62754"	"40S ribosomal protein S6"	"Rps6"
"211"	-0.04554593	-0.08231236	3	"630"	-0.02608491	-0.05202993	-0.05852296	-0.009079425	-0.0562274	-0.1816303	-0.04554593	-0.08231236	16	7	7	35.6	35.6	27.815	0	18.645	34723000	-0.063929147	-0.030388413	0.020899655	-0.068765961	-0.04369707	-0.02942533	-0.082967386	-0.031830046	-0.092024624	-0.051714204	0.000843374	0.012204179	-0.040285826	0.010510148	-0.133634686	-0.045557678	-0.117663346	-0.298216224	-0.129011199	"Q14C24;Q9D883;G3UW94;E9Q5Y2;E9PUZ3;E9Q1I7;Q8BGJ9;E9PWX6;E9PWM2;E9Q809;F8WH71;E9PWA1;E9Q5J3;Q8BGJ9-4;Q8BGJ9-2;Q8BGJ9-3"	"Q14C24;Q9D883;G3UW94"	"Splicing factor U2AF 35 kDa subunit"	"U2af1"
"212"	-0.1786322	-0.01964198	3	"240"	-0.2042809	-0.294659	-0.0369566	0.111659	-0.04113852	-0.1294464	-0.1786322	-0.01964198	1	30	30	36	36	95.493	0	125.97	163820000	-0.099137069	-0.188351303	-0.190770358	-0.233721048	-0.287341893	-0.288547099	-0.308087885	-0.073462054	-0.02475667	-0.012651086	0.104119085	0.079767056	0.151090711	-0.015275902	-0.045557678	-0.062581986	-0.189109147	-0.096752614	-0.102477372	"D3Z0M9"	"D3Z0M9"	""	"Ddx23"
"213"	-0.07208651	-0.04209065	3	"233"	-0.0316623	-0.1512896	-0.03330766	-0.02095424	-0.1467658	0.04144806	-0.07208651	-0.04209065	3	4	4	36.6	36.6	14.693	0	17.037	26977000	-0.05708858	NA	-0.001784278	-0.061540328	NA	-0.163372114	-0.139206976	-0.082100794	0.015485475	NA	NA	0.004781742	-0.046690226	NA	-0.189967304	-0.10356427	0.023787297	0.059108816	NA	"D3YXW1;Q9D945-2;Q9D945"	"D3YXW1;Q9D945-2;Q9D945"	"Protein LLP homolog"	"Llph"
"214"	-0.06143483	-0.1262563	3	"174"	-0.07305957	-0.1044253	-0.006819571	-0.1856031	-0.1309744	-0.06219133	-0.06143483	-0.1262563	5	4	1	36.8	8.8	13.607	0	15.957	128900000	-0.11079988	-0.065183528	-0.062126189	-0.091868997	-0.089893423	-0.101099372	-0.122283205	NA	-0.006819571	NA	-0.184946835	-0.198821992	-0.173040524	-0.14176324	-0.117238171	-0.133921936	NA	-0.062191334	NA	"F8WIX8;Q149V4;B2RWH3;Q64523;Q6GSS7"	"F8WIX8;Q149V4;B2RWH3;Q64523;Q6GSS7"	"Histone H2A;Histone H2A type 2-C;Histone H2A type 2-A"	"Hist1h2al;Hist2h2ac;Hist2h2aa1"
"215"	-0.07392904	0.1334137	3	"348"	-0.1257585	-0.1664513	0.07042263	0.1447932	0.1057404	0.1497075	-0.07392904	0.1334137	5	4	4	37	37	12.31	0	10.785	57431000	0.029742334	-0.101812549	-0.145105183	-0.130357653	-0.202372417	-0.146916568	-0.150064886	0.11600969	0.063445948	0.031812262	0.13524574	0.107810743	0.191323236	0.105213329	0.137814939	0.074193016	0.164798841	0.123524979	0.16079855	"F8WJ41;Q5M9M4;P62245;D3YVB4;D3Z712"	"F8WJ41;Q5M9M4;P62245;D3YVB4;D3Z712"	"40S ribosomal protein S15a"	"Rps15a"
"216"	-0.1011113	-0.05640928	3	"561"	-0.1244985	-0.1854148	0.006579462	-0.09477546	-0.0532803	-0.02117209	-0.1011113	-0.05640928	2	4	4	37.4	37.4	13.015	0	44.215	1611800000	-0.07876029	-0.128678128	-0.146313936	-0.098503523	-0.186312288	-0.181701496	-0.188230693	-0.007941582	0.030437795	-0.002757828	-0.077186152	-0.106700733	-0.100439496	-0.040008653	-0.062356316	-0.057475924	-0.037611727	-0.043855604	0.017951056	"Q497N1;P62855"	"Q497N1;P62855"	"40S ribosomal protein S26"	"Rps26"
"217"	-0.1700708	-0.04901638	3	"1022"	-0.2159825	-0.3382725	0.04404265	-0.05171963	-0.06788879	-0.02744073	-0.1700708	-0.04901638	2	11	11	38.6	38.6	27.471	0	26.065	73171000	-0.082818703	-0.264297307	-0.235091954	-0.14855817	-0.338272482	NA	NA	0.046182901	0.022799406	0.06314563	-0.062619574	-0.083896585	-0.008642736	-0.067888789	NA	NA	-0.009638946	-0.02906299	-0.043620244	"Q9ESX4;Q9ESX4-2"	"Q9ESX4;Q9ESX4-2"	"Nucleolar protein of 40 kDa"	"Zcchc17"
"218"	0.05576101	-0.1254058	3	"835"	0.1352977	0.1247246	-0.09273926	-0.2405824	-0.1322837	-0.003351202	0.05576101	-0.1254058	5	86	76	38.7	34.6	294.84	0	323.31	1939200000	-0.034822384	0.119915396	0.157093942	0.128883705	0.120145991	0.14742896	0.106598824	-0.101433858	-0.103661209	-0.073122725	-0.228913382	-0.235755637	-0.25707829	-0.1133416	-0.128689989	-0.154819429	0.006679906	-0.009861006	-0.006872507	"Q8BTI8;Q8BTI8-3;Q8BTI8-2;A0A087WPS9;A0A087WR98"	"Q8BTI8;Q8BTI8-3;Q8BTI8-2"	"Serine/arginine repetitive matrix protein 2"	"Srrm2"
"219"	-0.1573687	-0.07774538	3	"491"	-0.1898201	-0.2544909	-0.02779515	-0.09505834	-0.1073127	-0.03086513	-0.1573687	-0.07774538	1	18	14	39	27.8	22.576	0	153.3	2104800000	-0.117557041	-0.185033619	-0.159235418	-0.225191191	-0.23631002	-0.238666147	-0.288496494	-0.036977571	-0.027519448	-0.018888423	-0.059411928	-0.097396158	-0.128366932	-0.086715654	-0.090399161	-0.144823194	-0.024214454	-0.031535726	-0.0368452	"P43276"	"P43276"	"Histone H1.5"	"Hist1h1b"
"220"	-0.04313272	-0.1107347	3	"624"	-0.03381488	-0.06427034	-0.03131295	-0.1765304	-0.09862399	-0.05704981	-0.04313272	-0.1107347	7	21	21	39.2	39.2	43.735	0	184.57	345430000	-0.076933732	-0.033562589	-0.0166128	-0.051269256	-0.06580466	-0.061060205	-0.065946162	-0.011949662	-0.042493269	-0.039495915	-0.16767171	-0.177796155	-0.184123367	-0.079398349	-0.103701137	-0.112772495	0.010977994	-0.121392041	-0.060735393	"Q08288;D3Z5X8;D3Z7N3;D3Z345;D3YU83;D3Z009;D6RDT2"	"Q08288"	"Cell growth-regulating nucleolar protein"	"Lyar"
"221"	-0.1628511	-0.07075946	3	"492"	-0.1686231	-0.2810782	-0.03885185	-0.09746994	-0.08256599	-0.03224244	-0.1628511	-0.07075946	2	18	3	39.4	9.5	22.099	0	62.465	1527900000	-0.116805259	-0.137976021	-0.15896605	-0.208927199	-0.2843225	-0.267477572	-0.291434616	-0.041202076	-0.042938914	-0.032414574	-0.061226215	-0.103495829	-0.127687782	-0.077658542	-0.041155744	-0.128883705	-0.030085772	-0.025783164	-0.040858392	"Q149Z9;P43277"	"Q149Z9;P43277"	"Histone H1.3"	"Hist1h1d"
"222"	-0.1223643	0.03794488	3	"547"	-0.1903287	-0.2255739	0.04880972	0.0387998	0.02709173	0.0479431	-0.1223643	0.03794488	3	7	7	39.7	39.7	16.273	0	46.376	140550000	-0.042209711	-0.181048691	-0.191478461	-0.198459104	-0.213788211	-0.201190561	-0.26174283	0.093386658	0.023293609	0.029748904	0.060855281	0.049328536	0.006215571	0.044264149	0.022962663	0.014048393	0.064345673	0.047469564	0.032014057	"P62264;D3YVF4;D3Z7I1"	"P62264;D3YVF4;D3Z7I1"	"40S ribosomal protein S14"	"Rps14"
"223"	-0.1445926	-0.08462383	3	"489"	-0.1481667	-0.2589984	-0.02661281	-0.08779093	-0.1176697	-0.04841084	-0.1445926	-0.08462383	1	18	6	39.7	16	21.977	0	173.21	5633300000	-0.114608233	-0.156692445	-0.112467095	-0.175340593	-0.28124097	-0.243173778	-0.252580404	-0.026239641	-0.019932969	-0.033665825	-0.064869635	-0.079181254	-0.11932189	-0.1182978	-0.081995048	-0.152716309	-0.050375838	-0.052056786	-0.042799912	"P43274"	"P43274"	"Histone H1.4"	"Hist1h1e"
